Name;DAX 30 PERFORMANCE - PRICE INDEX;SAP;SIEMENS;BAYER;DEUTSCHE TELEKOM;BASF;VOLKSWAGEN;DAIMLER;ALLIANZ;BMW;HENKEL;FRESENIUS;CONTINENTAL;DEUTSCHE POST;ADIDAS;FRESENIUS MED.CARE;MUENCHENER RUCK.;LINDE;BEIERSDORF;E ON;DEUTSCHE BANK;FTSE 100 - PRICE INDEX;ROYAL DUTCH SHELL B;UNILEVER (UK);HSBC HDG. (ORD $0.50);BRITISH AMERICAN TOBACCO;GLAXOSMITHKLINE;SABMILLER;BP;VODAFONE GROUP;ASTRAZENECA;RECKITT BENCKISER GROUP;DIAGEO;BT GROUP;LLOYDS BANKING GROUP;BHP BILLITON;NATIONAL GRID;IMPERIAL BRANDS;RIO TINTO;PRUDENTIAL;ROYAL BANK OF SCTL.GP.;BARCLAYS
03.04.12;6982.28;52.18;73.177;53.727;9.028;65.594;121.22;45.989;89.91;68;46.937;26.445;71.689;14.606;60.384;54.3;113.95;135.216;49.3;17.82;34.692;5838.34;2228.5;2097;558.9;3248.5;1428.5;2591;464.25;179.92;2828;3463.91;1542;227.9;32.68;1803.26;640;2566;3530.5;754;268.9;212.78
04.04.12;6784.06;51.1;71.82;52.22;8.919;63.65;117.288;44.729;87.51;66.653;46.248;25.744;70.25;14.2;58.68;53.035;111.706;130.19;48.555;17.465;33.636;5703.77;2187.5;2068;556.8;3176;1414.5;2535;452.05;176.39;2781;3434.59;1516.5;222.1;31.88;1749.66;634.5;2512;3406.5;740;261;201.84
05.04.12;6775.26;51.19;71.626;51.8;8.785;63.04;117.77;42.676;86.01;66.55;46.223;25.462;70.72;14.101;59.15;52.528;111.274;130.85;48.434;17.14;33.283;5723.67;2196.5;2043;554.5;3176.5;1416;2544.5;456.1;176.23;2777;3437.52;1523.5;222.3;31.38;1777.63;634.5;2500;3460;736;258.2;202.58
06.04.12;6775.26;51.19;71.626;51.8;8.785;63.04;117.77;42.676;86.01;66.55;46.223;25.462;70.72;14.101;59.15;52.528;111.274;130.85;48.434;17.14;33.283;5723.67;2196.5;2043;554.5;3176.5;1416;2544.5;456.1;176.23;2777;3437.52;1523.5;222.3;31.38;1777.63;634.5;2500;3460;736;258.2;202.58
09.04.12;6775.26;51.19;71.626;51.8;8.785;63.04;117.77;42.676;86.01;66.55;46.223;25.462;70.72;14.101;59.15;52.528;111.274;130.85;48.434;17.14;33.283;5723.67;2196.5;2043;554.5;3176.5;1416;2544.5;456.1;176.23;2777;3437.52;1523.5;222.3;31.38;1777.63;634.5;2500;3460;736;258.2;202.58
10.04.12;6606.43;49.538;70.026;50.28;8.735;61.53;113.5;40.5;83.387;64.78;45.454;24.792;66.9;14.18;58.082;52.29;108.735;128.414;47.945;17;31.756;5595.55;2146.5;2015;537;3126.5;1410.5;2490;445.35;173.93;2768.5;3387.67;1503;218.6;29.8;1707.25;633;2462;3306;718;247.2;190.57
11.04.12;6674.73;50.435;70.802;51.25;8.782;62.8;117.4;41.47;84.75;66.98;45.494;24.648;69.55;14.139;58.31;52.049;111.173;129.167;48.245;17.228;32.768;5634.74;2185;2010;540.9;3129;1408.5;2491;444.25;173.93;2793;3424.81;1507.5;213.2;30.59;1729.62;640.5;2465;3336.5;725;252.6;195.93
12.04.12;6743.24;50.155;70.56;51.92;8.743;63.8;119.3;41.91;84.3;68.93;46.243;25.133;70.705;14.405;59.507;53.006;111.495;131.098;49.25;17.032;33.421;5710.46;2174;2014;548;3156.5;1420;2538;444.85;174.13;2807;3440.45;1537;219.5;31.91;1777.16;647;2500;3487;738;259.6;206.41
13.04.12;6583.9;50.05;69.494;50.56;8.62;62;117.2;40.38;82.3;67.537;45.644;24.5;69.1;14.043;58.19;51.83;109.455;127.949;48.653;16.801;32.597;5651.79;2168;2005;543.2;3129.5;1402;2540;441.85;173.67;2783;3425.79;1519.5;217;30.76;1760.85;642.5;2457;3446;726.5;250.5;198.51
16.04.12;6625.19;48.835;69.833;51.02;8.599;63.344;118.2;40.964;82.557;68.86;46.411;24.62;69.85;14.091;59.568;52.481;109.46;129.9;49.835;16.96;32.468;5666.28;2171;2038;541.3;3135;1427.5;2542.5;442.95;174.23;2801;3479.55;1543.5;215.7;29.71;1764.11;645.5;2478;3440;722;242.7;194.73
17.04.12;6801;49.55;70.647;52.879;8.71;65.35;119.55;42.457;85.15;69.798;46.117;24.89;70.272;14.531;60.357;52.647;114.15;130.623;50.213;17.24;33.616;5766.95;2214;2065;554.1;3149.5;1435.5;2595;452.5;176.8;2839.5;3530.37;1570.5;219.7;30.95;1795.8;650;2447;3517.5;743;252;203.73
18.04.12;6732.03;49.544;68.874;52.45;8.609;64.827;118.7;41.99;84;69.38;45.933;24.66;69.65;14.3;59.801;53.18;113.3;130.557;50.317;16.99;33.035;5745.29;2208;2064;552;3191.5;1441.5;2616;446;174.13;2825.5;3554.81;1576.5;216.7;29.97;1811.18;648.5;2503;3540;741.5;244.3;197.91
19.04.12;6671.22;49.15;67.555;52.481;8.541;64.88;115.05;40.75;83.408;68.28;45.676;24.857;68.924;14.142;59.639;53.552;113.64;128.801;51.685;16.806;32.102;5744.55;2183;2069;554.6;3224;1454;2602.5;440.05;176.64;2823.5;3577.29;1589;216.3;29.29;1808.39;648;2545;3512.5;755.5;238.4;196.11
20.04.12;6750.12;49.482;68.186;53.698;8.589;65.974;113.05;41;84.55;69.564;46.178;23.999;69.114;14.074;59.247;53.45;114.82;129.797;51.934;17.146;32.673;5772.15;2202.5;2086;555.8;3244;1470;2613;434.85;175.77;2867;3538.19;1582;218.2;30.1;1836.35;655;2546;3547;762.5;240.2;197.27
23.04.12;6523;48.892;67.11;51.65;8.488;64.05;109.826;39.658;82.59;67.292;45.757;24.066;67.33;13.356;57.112;52.66;112.95;127.329;50.878;16.739;31.625;5665.57;2179.5;2068;545.7;3213.5;1458;2590.5;429.7;175.67;2811.5;3519.62;1557;210.9;29.38;1769.7;653;2518;3376;725.5;231.3;188.95
24.04.12;6590.41;49.422;67.652;51.901;8.564;63.8;112.5;40.099;82.89;67.416;45.288;24.372;68.7;13.747;57.45;52.545;114.019;122.4;51.572;16.9;31.787;5709.49;2200.5;2078;553.5;3157;1457.5;2604;436.6;176.13;2837.5;3532.33;1563;213.7;30.35;1786.95;667.5;2491;3415;737.5;233;194.91
25.04.12;6704.5;49.55;68.263;53.05;8.544;65.25;115.276;41.32;84.35;69.699;45.968;24.613;71.6;14.112;58.57;52.608;114.999;128.069;51.7;16.98;32.692;5718.89;2189;2079;554.3;3149;1413.5;2618;432.3;176.03;2841;3520.6;1574;216;30.5;1804.19;666.5;2499;3480;752.5;232.2;194.91
26.04.12;6739.9;50.75;67.992;54.442;8.517;65.649;124.3;42.645;84.1;71;46.017;25.265;72.6;14.07;58.841;52.706;117.151;128.175;52.684;17.082;31.673;5748.72;2266.5;2135;552.6;3176.5;1420;2610;444.25;176.39;2666.5;3508.87;1569.5;216.1;31.48;1817.71;663.5;2503;3472;746.5;235.8;196.76
27.04.12;6801.32;50.528;68.612;55.434;8.53;65.1;127;41.991;85.25;72.06;46.294;25.175;74.814;14.319;59.978;52.663;110.49;130.266;52.315;17.394;31.892;5777.11;2264;2109;559.4;3186;1423.5;2602.5;446.35;175.36;2680.5;3507.89;1574.5;212.9;31.19;1832.62;663;2503;3503.5;760;243.5;206.09
30.04.12;6761.19;50.15;68.04;53.371;8.531;62.29;129.251;41.75;84.2;71.83;46.146;25.09;73.2;14.178;62.79;53.79;109.6;129.491;53;17.171;31.34;5737.78;2246.5;2103;555.1;3159;1425;2588.5;445;174.75;2699.5;3505.94;1551;210.8;31.01;1840.55;665.5;2464;3432.5;754.5;242.7;201.61
01.05.12;6761.19;50.15;68.04;53.371;8.531;62.29;129.251;41.75;84.2;71.83;46.146;25.09;73.2;14.178;62.79;53.79;109.6;129.491;53;17.171;31.34;5812.23;2283;2128;565;3200;1438;2592;441.3;177.21;2728;3538.19;1570;216.9;33.6;1900.67;668;2556;3505.5;758.5;253;208.95
02.05.12;6710.77;50.01;67.168;53.394;8.501;61.59;129.7;41.504;84.63;71.483;46.584;25.876;74.435;14.273;63.449;53.165;108.07;128.408;52.994;17.13;30.751;5758.11;2252.5;2122;561.4;3188;1432.5;2580;433.8;176.28;2703;3521.58;1590;213.5;32.07;1880.63;668;2534;3439;757;247.7;197.36
03.05.12;6694.44;49.317;66.586;53.39;8.488;60.711;132.31;40.501;84.811;71.599;46.391;26.319;73.8;14.352;62.59;53.59;106.432;129.046;52.935;17.133;29.678;5766.55;2261;2133;563.3;3230.5;1446;2575;435.7;177.31;2727.5;3532.33;1614.5;215.9;31.65;1860.59;669.5;2591;3363;747.5;245.5;196.62
04.05.12;6561.47;48;65.52;51.955;8.48;59.4;128.2;39.301;84.2;69.33;45.716;26.213;71.389;14.079;61.777;53.154;106.663;127.402;52.565;15.929;29.673;5655.06;2217;2102;555.1;3184;1427;2546.5;422.15;176.08;2711;3490.3;1599;214.9;32.62;1787.88;667.5;2578;3214.5;727;244.7;192.51
07.05.12;6569.48;48.28;65.472;52.21;8.515;59.4;128.3;39.558;84.69;70.396;45.418;25.797;71.99;14.33;63.009;52.771;108.08;124.066;52.521;16.038;30.311;5655.06;2217;2102;555.1;3184;1427;2546.5;422.15;176.08;2711;3490.3;1599;214.9;32.62;1787.88;667.5;2578;3214.5;727;244.7;192.51
08.05.12;6444.74;47.525;64.415;51.329;8.58;57.461;126.5;38.306;83.84;67.865;45;25.957;69.381;14.229;60.442;53.17;103.65;121.57;51.38;15.659;29.082;5554.55;2158;2088;548.6;3110;1424;2500.5;415;175.77;2697.5;3474.66;1549.5;214.5;31.07;1734.28;670;2554;3107.5;710.5;234.6;187.57
09.05.12;6475.31;48.03;64.939;52.734;8.682;57.85;125.7;38.586;83.442;67.75;45.928;25.722;70.357;14.483;61.52;53.209;104.45;124;52.52;15.44;29.053;5530.05;2122;2078;551.2;3119;1410;2484.5;404;175.31;2690;3485.41;1557;217.2;29.91;1737.54;672.5;2533;3127;710;226.3;186.92
10.05.12;6518;47.932;65.859;52.75;8.83;58.55;124.07;38.475;80.05;66.418;45.268;24.9;68.8;13.751;61.589;53.194;105.682;124.274;51.431;15.751;29.796;5543.95;2122.5;2064;556.5;3092;1406;2481.5;410.5;175.51;2677.5;3362.26;1535;211.5;31.2;1744.54;670;2497;3149.5;722;230.5;192.88
11.05.12;6579.93;48.64;65.762;52.821;8.855;58.64;126.75;39.139;79.784;67.212;45.959;25.886;70.624;13.79;60.951;52.85;105.457;125.115;52.388;15.816;29.42;5575.52;2132;2102;554.2;3135;1424.5;2526;415.1;176.28;2708;3372.04;1563.5;209.7;31.09;1737.54;682.5;2543;3142;726;229.6;187.34
14.05.12;6451.97;48.797;65.181;51.453;8.812;57.69;124;38.596;76.915;66.613;45.59;25.407;68.55;13.556;60.105;52.376;103.889;123.913;52.059;15.649;28.577;5465.52;2090.5;2073;545.8;3103.5;1419.5;2496.5;403.9;173.87;2660;3352.49;1545;204.9;29.38;1676.02;673;2499;3043;715.5;218.5;175.33
15.05.12;6401.06;48.108;64.454;51.18;8.841;57.38;123.82;37.806;76.7;66.224;45.986;25.629;68.91;13.506;61.029;52.612;102.8;123.033;52.58;15.339;27.848;5437.62;2075.5;2069;547.7;3115.5;1423.5;2490;400.4;174.69;2651.5;3365.19;1553;207.3;28.85;1646.19;669;2500;2953.5;710;213.4;171.91
16.05.12;6384.26;47.613;64.405;51.461;8.795;57.55;122.251;38.134;76.335;66.284;45.419;25.687;69.463;13.32;61.276;52.355;103.224;122.896;51.606;15.15;27.329;5405.25;2078;2038;534.2;3064;1421.5;2465.5;399.65;172.08;2634.5;3354.44;1538.5;207.1;28.67;1631.28;665.5;2471;2910.5;700.5;218.7;174.63
17.05.12;6308.96;47.61;63.872;50.967;8.699;56.9;121;37.371;74.7;62.832;45.403;25.333;67.249;13.21;60.47;52.634;102.421;122.05;52.044;14.969;27.082;5338.38;2060;2031;520.9;3067.5;1409;2475.5;396.65;170.03;2642;3353.46;1528;202.5;27.65;1608.44;675;2460;2855;686;210.6;168.03
18.05.12;6271.22;46.169;63.872;50.57;8.758;56.75;118;36.95;74.9;60.944;45.139;25.179;65.092;12.93;59.287;52.14;101.7;121.034;51.48;15.162;27.152;5267.62;2044;2024;509.6;3014;1403.5;2419.5;391.95;168.39;2621.5;3313.39;1495.5;204;25.95;1588.86;666.5;2416;2788;665.5;199.9;162.67
21.05.12;6331.04;47.16;64.648;51.835;8.899;57.824;119.45;37.34;75.93;61.917;44.846;25.436;66.936;13.133;61.103;53.118;102.8;122.843;52.155;15.168;27.577;5304.48;2045;2026;513.4;3020.5;1400.5;2453;395.6;169.11;2654.5;3325.12;1508;203.2;26.42;1600.52;669;2410;2823;670;208;166.27
22.05.12;6435.6;47.35;65.52;51.919;8.915;58.077;124.1;38.174;77.065;63.433;45.1;25.212;70.174;13.31;61.373;52.893;104.147;123.574;52.448;15.444;28.177;5403.28;2086.5;2030;523;3049.5;1416;2473.5;401.95;176.28;2650;3344.67;1516.5;207.8;27.62;1638.74;669.5;2398;2936.5;692;219.5;174.5
23.05.12;6285.75;47.57;64.309;50.82;8.744;56.92;120.601;38.003;75.511;62.07;43.801;25.184;67.634;12.948;59.619;52.76;102.15;121.753;51.15;15.075;27.577;5266.41;2039;2007;507.5;2991;1391.5;2396.5;393.9;173.82;2591;3314.37;1477;204.9;26.51;1566.96;667.5;2351;2790.5;663.5;210.4;166.74
24.05.12;6315.89;46.2;64.939;50.14;8.788;56.834;118.88;37.949;75.2;61.7;43.996;25.11;67.764;13.14;58.401;52.61;101.816;122.012;50.578;15.241;27.51;5350.05;2075;2027;514.8;3042.5;1409.5;2391;407;175.98;2622;3303.62;1498;206.2;26.91;1601.92;672;2391;2838.5;686;214.4;171.17
25.05.12;6339.94;45.883;66.422;50.75;8.209;56.9;120.789;37.979;75.5;61.821;44.034;25.217;66.727;13.38;59.165;53.22;103.123;121.337;50.668;15.5;27.91;5351.53;2081;2029;513.9;3047.5;1417;2393.5;407.35;177.41;2631.5;3355.42;1514;206.4;25.8;1587.93;684.5;2399;2795;683.5;208.7;167.84
28.05.12;6323.19;46.226;66.053;51.09;8.104;57.109;122.863;37.875;75.365;62.375;43.752;25.249;67.404;13.489;59.86;53.403;102.15;123.5;50.821;15.258;27.726;5356.34;2083.5;2020;510.4;3050;1431.5;2386;399.7;176.9;2617.5;3340.76;1513.5;205.3;26.04;1600.05;678.5;2392;2857.5;684;209.6;167.2
29.05.12;6396.84;46.619;66.383;51.73;7.99;58;125.87;38.878;74.86;63.999;44.34;25.497;69.32;13.641;60.671;54.19;102.242;125.195;51.02;15.234;27.767;5391.14;2084;2028;514.4;3034;1424;2378.5;406.85;176.74;2625.5;3385.72;1536.5;206.5;25.9;1632.68;680.5;2362;2922;693.5;206.2;167.2
30.05.12;6280.8;45.92;65.423;51.111;7.931;57;121.32;38.019;73.326;62.117;43.841;25.236;68.226;13.498;59.7;53.627;100.075;123.63;50.409;14.995;27.577;5297.28;2059;2014;503.5;3002.5;1409;2356;398.3;176.13;2598;3353.46;1527;205.6;25.29;1591.66;650;2317;2801;673;200;165.77
31.05.12;6264.38;46.42;64.842;51.07;7.995;56.5;122.88;37.54;73.2;61.4;44.275;25.435;67.441;13.339;59.89;53.638;100;124.708;50.922;14.79;27.729;5320.86;2078.5;2041;509.5;3058.5;1438;2395;394.9;177.31;2618;3366.17;1547;206.3;25.38;1579.54;650;2342;2780;678;199.8;162.86
01.06.12;6050.29;44.699;62.806;48.916;7.77;54.029;118.28;35.476;70.1;58.644;42.953;24.78;64.499;12.946;57.5;52.908;97.51;121.244;49.98;14.43;25.766;5260.19;2068;2013;503.2;3030;1415;2348.5;402;177.97;2592;3304.59;1516.5;203.2;25.72;1579.54;650;2353;2771.5;660;199.9;160.27
04.06.12;5978.23;43.884;62.322;48.495;7.8;53.3;113;34.713;70.088;56.799;41.78;24.508;62.799;12.76;55.9;51.78;96.486;116.4;50.36;14.42;25.957;5260.19;2068;2013;503.2;3030;1415;2348.5;402;177.97;2592;3304.59;1516.5;203.2;25.72;1579.54;650;2353;2771.5;660;199.9;160.27
05.06.12;5969.4;44.55;62.467;48.058;7.727;53.8;115.4;34.9;70.39;57.535;42.193;24.812;62.335;12.85;56.487;51.34;97.139;116.009;50.32;14.255;26.245;5260.19;2068;2013;503.2;3030;1415;2348.5;402;177.97;2592;3304.59;1516.5;203.2;25.72;1579.54;650;2353;2771.5;660;199.9;160.27
06.06.12;6093.99;45.541;63.098;48.884;7.81;54.9;117.85;35.5;72.408;58.777;42.389;24.752;64.92;13.068;57.31;51.79;100.125;119.001;51.087;14.459;27.048;5384.11;2108;2044;527;3057;1426;2448.5;406.95;173.16;2620;3348.58;1581;204;27.04;1655.51;652;2372;2899.5;683.5;213.2;173.48
07.06.12;6144.22;45.536;63.388;49.66;7.799;55.9;119.2;35.549;72.99;59.826;43.537;25.281;67.605;13.222;58.9;51.84;100.824;120.463;52.155;14.249;27.472;5447.79;2125.5;2042;535;3088;1430;2420.5;413.6;173.16;2643;3377.9;1577;205.4;28;1696.53;653.5;2380;3015;696.5;224.4;178.14
08.06.12;6130.82;45.62;63.475;49.45;7.864;55.8;118.43;35.35;72.7;59.037;43.054;25.634;67.33;13.199;58.287;52.218;100.966;119.629;52.414;14.522;27.253;5435.08;2120;2045;531.4;3121;1444;2428.5;409.05;175.77;2670;3404.29;1592;206.5;28.01;1647.12;662;2377;2869;696.5;223;175.83
11.06.12;6141.05;46.27;63.242;49.95;7.869;55.979;119.29;35.177;72.69;59.066;43.703;25.921;67.51;13.155;58.2;52.321;102.056;119.923;52.231;14.431;26.967;5432.37;2120.5;2038;533.8;3111;1439.5;2422;414.9;175.31;2665;3378.88;1588.5;207.3;28.49;1645.26;659.5;2378;2851;700;221.4;176.02
12.06.12;6161.24;45.726;63.824;50.919;8;55.955;118.02;35.082;72.09;58.573;43.478;26.584;67.655;13.21;57.653;52.41;101.454;120.234;51.796;14.632;26.825;5473.74;2144;2055;539.1;3156;1451.5;2440;417.45;179.05;2663.5;3378.88;1587.5;211.6;29.15;1669.96;657.5;2406;2880;701.5;222;175.28
13.06.12;6152.49;45.863;63;51.5;8.059;55.7;117;34.357;72.4;57.85;43.569;26.583;66.39;13.176;57.313;53.047;100.753;118.961;52.345;14.915;26.824;5483.81;2170;2083;545;3179.5;1455;2467;418.7;179.87;2685.5;3370.08;1601.5;209.1;29.63;1668.56;657;2399;2870;704;222.5;173.94
14.06.12;6138.61;45.55;63;52.13;8.063;55.05;115;33.55;72.85;56.24;43.449;26.972;63.85;13.194;56.362;53.245;102.221;119.15;52.474;14.999;26.434;5467.05;2171;2098;545.5;3137.5;1459.5;2439;416.7;180.18;2699.5;3362.26;1599;201.7;29.75;1655.98;660;2385;2866;710;229.4;178.05
15.06.12;6229.41;46.455;64.405;53.368;8.13;56.241;116.17;34.14;74.55;56.23;42.983;27.026;64.9;13.303;58.027;52.48;103.536;119.209;51.955;15.192;27.434;5478.81;2188.5;2077;546.4;3100.5;1441;2454;423.5;178.03;2656.5;3308.5;1587.5;201.2;31.3;1677.89;649.5;2378;2935;709;247.6;185.49
18.06.12;6248.2;46.8;64.037;53.3;8.115;56.163;116.969;34.886;74.189;57.282;43.556;27.666;65.052;13.53;58.16;53.546;104.062;121.322;52.683;15.239;26.834;5491.09;2193;2087;546.7;3138;1453.5;2478.5;420.7;179.26;2683;3312.41;1602;201.9;30.16;1704.92;653.5;2400;2962.5;705;235.3;181.1
19.06.12;6363.36;47.501;65.132;54.729;8.266;57;119.54;35.53;75.2;58.292;44.41;27.597;66.92;13.526;59.248;54.364;105.515;122.196;53.392;15.433;27.359;5586.31;2225;2075;560.5;3192;1467;2519;426.9;182.84;2760;3320.23;1590.5;203.7;30.9;1737.08;655;2407;3051;731;243.3;185.3
20.06.12;6392.13;47.5;65.181;54.21;8.39;57.133;120;35.65;76.19;58.202;43.629;27.336;68.1;13.707;59.2;54.076;106.464;121.6;52.535;15.82;27.672;5622.29;2239.5;2062;565.3;3220;1464;2530.5;425.65;182.07;2766.5;3290.91;1607;202.7;31.2;1748.26;656.5;2455;3095;742.5;247.6;190.06
21.06.12;6343.13;46.37;64.405;54.15;8.25;56.198;118.713;34.95;75.91;57.288;43.45;27.352;66.77;13.5;57.62;54.355;105.744;121.875;52.185;15.729;27.234;5566.36;2211;2080;559.2;3224;1472.5;2525.5;412.1;182.43;2777.5;3341.73;1607;201.5;31.2;1695.6;657;2430;3000;744.5;243.3;186.87
22.06.12;6263.25;45.803;63.775;52.786;8.5;54.25;116;35.022;75.6;56.499;43.227;27.274;64.8;13.42;56.93;55.102;105.65;119.88;51.7;15.903;27.243;5513.69;2173.5;2093;562.3;3204;1476.5;2504;407.25;182.02;2771.5;3354.44;1594;205;31.39;1649.92;658.5;2420;2982;728.5;243.2;185.4
25.06.12;6132.39;45.099;62.176;53.183;8.27;52.999;113;33.888;73.74;55.199;42.475;27.2;61.875;13.174;56.45;54.739;104.163;117.894;50.863;15.42;26.07;5450.65;2157.5;2071;558.3;3180;1478.5;2462.5;402.05;183.05;2745;3292.86;1587;201;30.41;1608.91;661;2396;2872.5;712;236.8;179.44
26.06.12;6136.69;45.11;61.595;53.299;8.371;53.4;113.28;33.599;74.46;53.85;42.374;27.548;61.04;13.102;56.421;55.142;105.8;118.648;50.858;16;26.31;5446.96;2155.5;2076;559.4;3180.5;1473.5;2466;401.6;182.89;2757.5;3263.54;1596;200.7;30.1;1607.04;660.5;2412;2890;712;227.7;177.73
27.06.12;6228.99;45.812;61.982;54.85;8.499;53.325;113.063;33.877;75.48;54.862;43.161;26.757;61.962;13.189;57.514;54.849;107.374;119.05;50.95;16.548;26.958;5523.92;2185;2107;573;3224.5;1470;2540;408.5;185.87;2799;3300.68;1629;205.4;31.15;1619.16;667;2440;2910.5;723;233.1;181.1
28.06.12;6149.91;44.965;61.139;53.82;8.445;52.14;113.104;33.782;74.5;54.267;42.476;26.708;62.9;13.252;56.582;54.578;107.024;117.383;50.516;16.582;25.529;5493.06;2204;2097;558.2;3207.5;1446;2523;412.4;185.3;2828.5;3225.42;1624;207.4;29.94;1628.95;673.5;2420;2913;723;206.4;152.97
29.06.12;6416.28;46.823;64.037;56.53;8.635;54.7;118.66;35.344;79;56.899;43.687;26.963;65.273;13.888;56.553;55.841;110.894;122.679;51.028;16.933;27.12;5571.15;2225;2144;561.1;3241.5;1447;2555;421.95;183.71;2853;3288.95;1642;211.4;31.1;1683.48;675.5;2455;3019;738;215.3;150.43
02.07.12;6496.08;47.451;64.861;57.49;8.69;55.3;117.996;36.316;80.3;57.55;44.594;27.454;66.55;14.048;57.064;56.106;111.65;120.78;51.172;17.207;27.672;5640.64;2239.5;2155;570.1;3298;1472;2574.5;432.5;183.87;2882;3368.13;1658;215.3;31.49;1705.85;681;2504;3060.5;751.5;219;155.56
03.07.12;6578.21;48.05;65.52;58.07;8.688;56.5;118.6;37.057;80.9;59.288;44.796;27.583;69.1;14.166;57.907;56.083;113.311;121.999;52.508;17.155;28.177;5687.73;2269.5;2183;570.3;3341;1469.5;2613.5;432.9;184.02;2932;3392.56;1653;213.9;31.81;1743.14;679.5;2564;3157;751.5;216.5;154.31
04.07.12;6564.8;47.58;65.52;58.06;8.65;57.179;120.16;37.003;80.4;59.149;45.092;27.9;69.9;14.211;58.517;56.132;113.102;120.429;52.5;16.921;27.877;5684.47;2270;2180;567.6;3356;1473.5;2616;430.55;184.99;2927;3409.18;1654.5;214.6;31.66;1738.94;682.5;2565;3142.5;741;214.5;153.34
05.07.12;6535.56;47.655;65.423;57.638;8.677;56.744;127.44;36.52;79.2;59;45.363;27.793;69.9;14.134;59.35;56.76;112.31;117.05;52.334;16.855;27.482;5692.63;2275;2167;566.4;3351.5;1483;2645;434.2;186.99;2935;3418.95;1655;213.1;30.82;1749.2;683.5;2539;3156;742;207.2;155.37
06.07.12;6410.11;45.58;64.783;56.998;8.49;56.3;125.256;35.436;78.08;56.62;45.004;27.833;68.719;14.102;57.962;56.32;111.22;117.444;52.62;16.819;26.077;5662.63;2272;2164;565.6;3358;1494;2652.5;428.2;185.35;2909;3447.29;1670.5;215.2;30.3;1717.5;685.5;2579;3069;730;201.5;152.19
09.07.12;6387.57;44.824;64.648;57.166;8.558;55.573;125.006;35.384;78.2;56.845;45.273;28.005;67.13;14.07;57.338;56.386;111.695;114.5;51.9;16.962;25.884;5627.33;2239;2150;561.1;3345;1496;2630;423.95;185.81;2919.5;3429.7;1648.5;216.1;30.19;1699.32;683;2562;3033.5;729.5;205.7;150.94
10.07.12;6438.33;45.389;64.767;57.39;8.604;55.1;127.12;35.705;78.6;57.087;46.1;28.141;68.68;14.312;58.504;56.608;112.047;114.301;53.035;17.1;25.529;5664.07;2264;2157;566.3;3380.5;1454;2647;428.5;186.17;2915;3469.77;1668;217.3;30.74;1702.12;683;2595;3039.5;753.5;208.2;154.27
11.07.12;6453.85;46.41;65.229;57.323;8.693;55.2;125.506;35.401;78.35;56.67;45.548;28.409;68.181;14.16;57.57;57.27;113.259;115.85;52.721;17.499;25.557;5664.48;2286;2132;568.7;3359.5;1465;2639.5;432.55;188.63;2928;3437.52;1667.5;219.1;30.45;1688.14;691;2557;3033;747;207.9;152.09
12.07.12;6419.35;48.15;64.696;57.09;8.7;54.7;127.58;35.5;77.68;56.17;45.473;28.312;67.89;14.089;56.851;56.45;112.423;117.209;52.9;17.319;24.91;5608.25;2285.5;2127;555.9;3342.5;1435.5;2640;435.1;186.43;2905.5;3433.61;1665;214.7;30.17;1632.21;689;2528;2926;739;204.9;151.03
13.07.12;6557.1;49.3;66.005;58.185;9.105;56.1;132.4;36.39;78.95;57.679;45.677;28.432;70.4;14.319;57.95;56.85;113.9;117.876;53.34;17.63;24.481;5666.13;2292.5;2142;560;3377.5;1446;2672;438.1;187.4;2936.5;3457.07;1679;222.3;30.2;1683.01;693;2540;3020;756;206.4;149.79
16.07.12;6565.72;48.856;65.927;57.55;9.136;56.197;131.5;36.581;79.9;57.491;45.974;28.43;71.22;14.63;57.771;57.162;114.233;117.801;52.955;17.712;24.319;5662.43;2300;2144;556.8;3378;1452;2663;441.5;187.86;2940;3468.8;1672;221.9;29.9;1673.22;682.5;2539;2986;762;204.5;145.67
17.07.12;6577.64;49.3;66.586;58.364;9.186;57.121;130.744;36.869;80;58.049;46.291;28.693;71.9;14.5;58.68;57.75;113.706;119.2;53.769;17.858;24.119;5629.09;2290.5;2152;547.4;3352.5;1448;2660.5;444;187.25;2953.5;3432.63;1684;220.8;29.86;1662.04;662;2545;2916.5;753;201.5;146.88
18.07.12;6684.42;51.18;66.935;58.99;9.325;57.45;131.949;37.497;80.55;58.773;46.763;29.051;72.323;14.68;58.35;58.018;116.043;120.951;54.41;17.85;24.481;5685.77;2300.5;2178;545.7;3404.5;1473;2685.5;444.9;189.81;2984.5;3469.77;1690;225.8;29.78;1695.6;670.5;2534;2929.5;764;204.3;147.94
19.07.12;6758.39;51;67.827;59.6;9.459;58.591;132.5;37.98;80.85;59.546;47.633;29.248;73;14.77;59.973;58.688;116.088;122.471;55.25;17.674;24.481;5714.19;2298;2192;549.4;3418;1485.5;2721;444.2;187.61;3002.5;3525.49;1695;229.5;30.24;1719.83;666;2509;2980;770;212.3;151.73
20.07.12;6630.02;50.6;67.1;58.565;9.08;57.892;131.451;37.454;79.8;58.268;47.524;28.974;70.33;14.6;59.85;58.988;114.995;120.28;55.121;17.096;23.576;5651.77;2299.5;2181;533.2;3371;1474.5;2700;439.85;184.48;2985.5;3476.62;1694;224.4;29.94;1693.27;654;2513;2891.5;760;204.7;147.11
